Hotel ID,Hotel Name,Review ID,Review Text,Rating,Date,Sentiment,Ghost Review,Business Status
H043,Hotel 43,R09057,Very clean and comfortable.,4,26-07-2022,positive,TRUE,inactive
H002,Hotel 2,R09058,Terrible service!,1,23-06-2022,negative,TRUE,inactive
H018,Hotel 18,R09059,Terrible service!,2,08-06-2022,negative,FALSE,inactive
H027,Hotel 27,R09060,Excellent service!,5,04-08-2023,positive,FALSE,active
H020,Hotel 20,R09061,It was okay.,3,12-03-2022,neutral,FALSE,active
H003,Hotel 3,R09062,Terrible service!,2,28-01-2023,negative,FALSE,active
H040,Hotel 40,R09063,Terrible service!,2,14-03-2022,negative,FALSE,inactive
H040,Hotel 40,R09064,Highly recommend this place.,4,15-07-2022,positive,TRUE,inactive
H010,Hotel 10,R09065,Highly recommend this place.,4,03-11-2022,positive,TRUE,inactive
H043,Hotel 43,R09066,Terrible service!,1,23-09-2023,negative,FALSE,active
H027,Hotel 27,R09067,Excellent service!,5,31-12-2023,positive,FALSE,active
H037,Hotel 37,R09068,Average experience.,3,08-10-2022,neutral,FALSE,inactive
H008,Hotel 8,R09069,Very clean and comfortable.,5,09-01-2022,positive,TRUE,active
H049,Hotel 49,R09070,Very clean and comfortable.,4,07-05-2023,positive,TRUE,active
H014,Hotel 14,R09071,Highly recommend this place.,4,11-12-2022,positive,TRUE,active
H029,Hotel 29,R09072,Excellent service!,5,03-06-2022,positive,TRUE,inactive
H020,Hotel 20,R09073,Very clean and comfortable.,4,09-11-2023,positive,FALSE,inactive
H007,Hotel 7,R09074,Highly recommend this place.,5,25-09-2022,positive,TRUE,active
H041,Hotel 41,R09075,Terrible service!,2,28-08-2023,negative,TRUE,inactive
H014,Hotel 14,R09076,Not worth the price.,1,06-11-2022,negative,FALSE,inactive
H036,Hotel 36,R09077,Terrible service!,1,03-09-2023,negative,FALSE,inactive
H044,Hotel 44,R09078,Room was dirty.,2,15-02-2023,negative,FALSE,inactive
H004,Hotel 4,R09079,Very clean and comfortable.,5,23-07-2023,positive,FALSE,inactive
H044,Hotel 44,R09080,Not worth the price.,2,15-11-2022,negative,TRUE,inactive
H021,Hotel 21,R09081,Very clean and comfortable.,4,25-10-2022,positive,FALSE,inactive
H022,Hotel 22,R09082,Not worth the price.,1,22-03-2023,negative,TRUE,active
H020,Hotel 20,R09083,Terrible service!,1,26-12-2023,negative,TRUE,active
H018,Hotel 18,R09084,Room was dirty.,1,04-04-2022,negative,TRUE,inactive
H035,Hotel 35,R09085,Not worth the price.,1,22-02-2023,negative,TRUE,inactive
H039,Hotel 39,R09086,Very clean and comfortable.,5,19-10-2023,positive,TRUE,inactive
H016,Hotel 16,R09087,Room was dirty.,2,01-09-2022,negative,FALSE,active
H026,Hotel 26,R09088,Not worth the price.,2,04-10-2022,negative,TRUE,inactive
H014,Hotel 14,R09089,Terrible service!,1,11-09-2023,negative,TRUE,inactive
H010,Hotel 10,R09090,Excellent service!,5,17-06-2022,positive,FALSE,inactive
H025,Hotel 25,R09091,Room was dirty.,2,28-05-2022,negative,TRUE,active
H033,Hotel 33,R09092,Average experience.,3,03-11-2022,neutral,TRUE,inactive
H006,Hotel 6,R09093,Terrible service!,2,02-02-2023,negative,FALSE,active
H013,Hotel 13,R09094,Not worth the price.,2,13-02-2022,negative,TRUE,active
H049,Hotel 49,R09095,Room was dirty.,2,21-06-2023,negative,FALSE,active
H035,Hotel 35,R09096,Very clean and comfortable.,4,21-07-2022,positive,FALSE,active
H042,Hotel 42,R09097,It was okay.,3,24-02-2023,neutral,TRUE,inactive
H019,Hotel 19,R09098,Very clean and comfortable.,5,20-11-2022,positive,FALSE,inactive
H014,Hotel 14,R09099,Room was dirty.,2,25-01-2022,negative,FALSE,active
H033,Hotel 33,R09100,Room was dirty.,1,10-08-2022,negative,TRUE,inactive
H032,Hotel 32,R09101,Highly recommend this place.,4,02-02-2023,positive,FALSE,inactive
H029,Hotel 29,R09102,Could be better.,3,08-09-2023,neutral,FALSE,active
H041,Hotel 41,R09103,Very clean and comfortable.,5,05-11-2023,positive,FALSE,inactive
H012,Hotel 12,R09104,Could be better.,3,26-09-2023,neutral,FALSE,inactive
H007,Hotel 7,R09105,Terrible service!,1,17-01-2023,negative,FALSE,inactive
H036,Hotel 36,R09106,Room was dirty.,2,15-10-2022,negative,TRUE,active
H048,Hotel 48,R09107,Average experience.,3,29-12-2022,neutral,TRUE,active
H031,Hotel 31,R09108,Terrible service!,2,10-05-2022,negative,TRUE,inactive
H026,Hotel 26,R09109,Could be better.,3,25-10-2022,neutral,FALSE,active
H003,Hotel 3,R09110,Terrible service!,1,05-05-2023,negative,TRUE,active
H042,Hotel 42,R09111,Terrible service!,1,08-11-2022,negative,TRUE,inactive
H009,Hotel 9,R09112,Excellent service!,4,05-06-2023,positive,TRUE,inactive
H013,Hotel 13,R09113,Excellent service!,4,18-11-2023,positive,FALSE,active
H030,Hotel 30,R09114,Not worth the price.,2,20-05-2023,negative,FALSE,active
H012,Hotel 12,R09115,Highly recommend this place.,5,26-09-2022,positive,FALSE,active
H034,Hotel 34,R09116,Excellent service!,4,17-09-2023,positive,TRUE,inactive
H046,Hotel 46,R09117,Terrible service!,2,08-11-2023,negative,TRUE,active
H012,Hotel 12,R09118,Not worth the price.,2,21-10-2022,negative,FALSE,active
H004,Hotel 4,R09119,Very clean and comfortable.,5,27-10-2022,positive,TRUE,active
H007,Hotel 7,R09120,It was okay.,3,17-05-2022,neutral,TRUE,inactive
H017,Hotel 17,R09121,Room was dirty.,2,06-05-2022,negative,FALSE,inactive
H029,Hotel 29,R09122,Very clean and comfortable.,4,24-02-2022,positive,TRUE,inactive
H047,Hotel 47,R09123,Terrible service!,1,31-10-2023,negative,TRUE,inactive
H032,Hotel 32,R09124,Highly recommend this place.,5,30-09-2023,positive,FALSE,active
H008,Hotel 8,R09125,Terrible service!,2,20-06-2022,negative,FALSE,inactive
H044,Hotel 44,R09126,Average experience.,3,09-01-2023,neutral,FALSE,active
H050,Hotel 50,R09127,Room was dirty.,2,23-10-2023,negative,TRUE,active
H031,Hotel 31,R09128,Terrible service!,2,18-06-2022,negative,TRUE,inactive
H019,Hotel 19,R09129,Room was dirty.,2,18-10-2023,negative,FALSE,active
H045,Hotel 45,R09130,Not worth the price.,2,30-07-2022,negative,FALSE,active
H028,Hotel 28,R09131,Room was dirty.,2,06-02-2023,negative,TRUE,active
H031,Hotel 31,R09132,Not worth the price.,2,15-05-2022,negative,TRUE,inactive
H009,Hotel 9,R09133,Average experience.,3,18-04-2022,neutral,TRUE,active
H042,Hotel 42,R09134,Could be better.,3,01-03-2023,neutral,TRUE,active
H010,Hotel 10,R09135,Could be better.,3,07-11-2022,neutral,TRUE,active
H007,Hotel 7,R09136,Could be better.,3,11-01-2022,neutral,FALSE,active
H027,Hotel 27,R09137,Terrible service!,2,10-10-2023,negative,TRUE,active
H050,Hotel 50,R09138,Very clean and comfortable.,5,30-07-2022,positive,TRUE,active
H041,Hotel 41,R09139,Terrible service!,2,26-05-2022,negative,TRUE,inactive
H001,Hotel 1,R09140,Room was dirty.,1,10-04-2022,negative,FALSE,active
H017,Hotel 17,R09141,Not worth the price.,1,12-10-2023,negative,TRUE,active
H007,Hotel 7,R09142,Could be better.,3,22-12-2022,neutral,FALSE,active
H024,Hotel 24,R09143,Room was dirty.,1,20-08-2022,negative,TRUE,inactive
H036,Hotel 36,R09144,Terrible service!,1,11-07-2022,negative,FALSE,active
H033,Hotel 33,R09145,Could be better.,3,02-03-2023,neutral,TRUE,active
H035,Hotel 35,R09146,Room was dirty.,2,20-10-2022,negative,TRUE,active
H036,Hotel 36,R09147,Could be better.,3,21-08-2022,neutral,TRUE,inactive
H005,Hotel 5,R09148,Not worth the price.,2,03-08-2023,negative,TRUE,active
H006,Hotel 6,R09149,It was okay.,3,21-08-2023,neutral,TRUE,inactive
H004,Hotel 4,R09150,Average experience.,3,20-07-2022,neutral,TRUE,inactive
H005,Hotel 5,R09151,Could be better.,3,29-01-2023,neutral,TRUE,active
H045,Hotel 45,R09152,Excellent service!,5,13-08-2022,positive,TRUE,inactive
H048,Hotel 48,R09153,Room was dirty.,2,20-06-2023,negative,TRUE,active
H013,Hotel 13,R09154,Highly recommend this place.,4,08-08-2022,positive,FALSE,active
H035,Hotel 35,R09155,Could be better.,3,19-08-2022,neutral,TRUE,active
H002,Hotel 2,R09156,Not worth the price.,1,14-02-2022,negative,TRUE,active
H002,Hotel 2,R09157,Not worth the price.,1,18-11-2023,negative,TRUE,active
H002,Hotel 2,R09158,Average experience.,3,16-10-2023,neutral,TRUE,active
H028,Hotel 28,R09159,Excellent service!,4,20-06-2023,positive,FALSE,active
H006,Hotel 6,R09160,It was okay.,3,17-03-2023,neutral,FALSE,active
H003,Hotel 3,R09161,Excellent service!,4,28-02-2022,positive,TRUE,inactive
H009,Hotel 9,R09162,Excellent service!,4,12-12-2023,positive,TRUE,inactive
H003,Hotel 3,R09163,Highly recommend this place.,4,02-08-2023,positive,FALSE,inactive
H046,Hotel 46,R09164,Room was dirty.,2,14-01-2023,negative,FALSE,active
H047,Hotel 47,R09165,Terrible service!,2,22-12-2023,negative,TRUE,inactive
H001,Hotel 1,R09166,Average experience.,3,31-08-2022,neutral,TRUE,inactive
H036,Hotel 36,R09167,Not worth the price.,2,14-12-2022,negative,FALSE,inactive
H014,Hotel 14,R09168,Excellent service!,5,22-08-2023,positive,TRUE,active
H026,Hotel 26,R09169,It was okay.,3,01-01-2022,neutral,FALSE,inactive
H020,Hotel 20,R09170,Terrible service!,2,27-05-2022,negative,TRUE,active
H037,Hotel 37,R09171,Very clean and comfortable.,5,11-11-2023,positive,FALSE,inactive
H004,Hotel 4,R09172,Not worth the price.,1,06-01-2023,negative,TRUE,active
H012,Hotel 12,R09173,Not worth the price.,1,07-12-2023,negative,FALSE,inactive
H022,Hotel 22,R09174,Very clean and comfortable.,4,21-02-2023,positive,FALSE,inactive
H024,Hotel 24,R09175,Highly recommend this place.,5,01-06-2022,positive,FALSE,active
H032,Hotel 32,R09176,Excellent service!,4,27-12-2022,positive,FALSE,active
H042,Hotel 42,R09177,It was okay.,3,19-11-2022,neutral,FALSE,active
H044,Hotel 44,R09178,It was okay.,3,15-01-2022,neutral,TRUE,inactive
H004,Hotel 4,R09179,Could be better.,3,17-11-2022,neutral,FALSE,active
H027,Hotel 27,R09180,Room was dirty.,2,10-08-2022,negative,FALSE,active
H046,Hotel 46,R09181,Not worth the price.,1,25-09-2022,negative,TRUE,inactive
H026,Hotel 26,R09182,Terrible service!,2,25-08-2022,negative,FALSE,active
H040,Hotel 40,R09183,Room was dirty.,2,28-10-2022,negative,FALSE,inactive
H005,Hotel 5,R09184,Not worth the price.,2,12-02-2022,negative,TRUE,inactive
H038,Hotel 38,R09185,Very clean and comfortable.,5,09-01-2023,positive,FALSE,active
H022,Hotel 22,R09186,Terrible service!,1,10-07-2023,negative,FALSE,active
H005,Hotel 5,R09187,Very clean and comfortable.,5,04-11-2023,positive,FALSE,active
H031,Hotel 31,R09188,Very clean and comfortable.,5,24-03-2023,positive,TRUE,active
H032,Hotel 32,R09189,Very clean and comfortable.,4,25-01-2022,positive,FALSE,inactive
H028,Hotel 28,R09190,Not worth the price.,2,20-07-2022,negative,FALSE,inactive
H033,Hotel 33,R09191,Terrible service!,1,20-12-2023,negative,FALSE,active
H013,Hotel 13,R09192,Highly recommend this place.,5,06-09-2023,positive,FALSE,active
H006,Hotel 6,R09193,Could be better.,3,20-10-2022,neutral,TRUE,inactive
H041,Hotel 41,R09194,Very clean and comfortable.,4,24-07-2023,positive,TRUE,inactive
H005,Hotel 5,R09195,Not worth the price.,1,27-06-2023,negative,TRUE,inactive
H021,Hotel 21,R09196,Excellent service!,5,30-07-2022,positive,FALSE,active
H004,Hotel 4,R09197,Not worth the price.,1,04-10-2022,negative,FALSE,inactive
H012,Hotel 12,R09198,Not worth the price.,2,06-01-2022,negative,TRUE,active
H017,Hotel 17,R09199,Highly recommend this place.,4,27-02-2022,positive,FALSE,active
H011,Hotel 11,R09200,Excellent service!,5,09-04-2023,positive,TRUE,active
H046,Hotel 46,R09201,Room was dirty.,1,15-11-2023,negative,TRUE,inactive
H040,Hotel 40,R09202,Average experience.,3,10-10-2023,neutral,TRUE,inactive
H020,Hotel 20,R09203,Highly recommend this place.,4,12-12-2022,positive,TRUE,active
H006,Hotel 6,R09204,Very clean and comfortable.,5,19-11-2022,positive,FALSE,active
H003,Hotel 3,R09205,Room was dirty.,1,09-02-2022,negative,FALSE,inactive
H037,Hotel 37,R09206,Very clean and comfortable.,4,14-02-2023,positive,FALSE,active
H040,Hotel 40,R09207,Could be better.,3,27-01-2022,neutral,TRUE,inactive
H005,Hotel 5,R09208,It was okay.,3,26-06-2022,neutral,FALSE,inactive
H038,Hotel 38,R09209,Average experience.,3,17-07-2022,neutral,FALSE,inactive
H041,Hotel 41,R09210,Excellent service!,5,14-09-2023,positive,TRUE,active
H036,Hotel 36,R09211,Highly recommend this place.,4,21-03-2023,positive,TRUE,active
H016,Hotel 16,R09212,Excellent service!,5,12-11-2023,positive,FALSE,active
H038,Hotel 38,R09213,Terrible service!,1,17-04-2022,negative,FALSE,active
H006,Hotel 6,R09214,Very clean and comfortable.,5,19-11-2022,positive,TRUE,active
H028,Hotel 28,R09215,Very clean and comfortable.,4,11-12-2022,positive,FALSE,inactive
H040,Hotel 40,R09216,Very clean and comfortable.,4,13-02-2022,positive,FALSE,active
H027,Hotel 27,R09217,Not worth the price.,2,12-10-2022,negative,TRUE,inactive
H028,Hotel 28,R09218,Terrible service!,2,28-12-2022,negative,FALSE,active
H049,Hotel 49,R09219,Could be better.,3,21-07-2022,neutral,FALSE,inactive
H024,Hotel 24,R09220,Room was dirty.,1,04-10-2022,negative,TRUE,inactive
H016,Hotel 16,R09221,Not worth the price.,2,03-11-2022,negative,TRUE,active
H034,Hotel 34,R09222,Terrible service!,2,10-08-2022,negative,TRUE,active
H026,Hotel 26,R09223,Very clean and comfortable.,4,11-07-2022,positive,FALSE,inactive
H032,Hotel 32,R09224,Room was dirty.,1,14-07-2023,negative,TRUE,active
H047,Hotel 47,R09225,Highly recommend this place.,4,01-11-2022,positive,FALSE,active
H020,Hotel 20,R09226,Not worth the price.,1,12-05-2023,negative,FALSE,inactive
H024,Hotel 24,R09227,Highly recommend this place.,5,31-12-2023,positive,TRUE,active
H019,Hotel 19,R09228,Not worth the price.,1,09-05-2022,negative,FALSE,active
H028,Hotel 28,R09229,Very clean and comfortable.,4,13-06-2022,positive,FALSE,inactive
H007,Hotel 7,R09230,Room was dirty.,1,07-02-2022,negative,TRUE,inactive
H005,Hotel 5,R09231,Average experience.,3,18-05-2023,neutral,FALSE,active
H046,Hotel 46,R09232,Room was dirty.,2,31-08-2023,negative,TRUE,inactive
H035,Hotel 35,R09233,Terrible service!,2,20-01-2023,negative,TRUE,inactive
H046,Hotel 46,R09234,Excellent service!,5,06-08-2022,positive,TRUE,active
H025,Hotel 25,R09235,Not worth the price.,2,16-11-2023,negative,FALSE,inactive
H013,Hotel 13,R09236,Not worth the price.,1,14-10-2022,negative,TRUE,active
H041,Hotel 41,R09237,Not worth the price.,1,12-07-2023,negative,FALSE,inactive
H007,Hotel 7,R09238,Very clean and comfortable.,4,22-07-2022,positive,FALSE,active
H001,Hotel 1,R09239,Highly recommend this place.,4,12-05-2022,positive,FALSE,inactive
H023,Hotel 23,R09240,Highly recommend this place.,4,19-03-2022,positive,FALSE,active
H042,Hotel 42,R09241,Highly recommend this place.,4,07-09-2022,positive,FALSE,inactive
H022,Hotel 22,R09242,Could be better.,3,10-05-2023,neutral,TRUE,active
H014,Hotel 14,R09243,Highly recommend this place.,5,30-12-2022,positive,TRUE,active
H046,Hotel 46,R09244,Terrible service!,1,17-07-2022,negative,TRUE,inactive
H007,Hotel 7,R09245,It was okay.,3,02-07-2023,neutral,TRUE,inactive
H038,Hotel 38,R09246,Terrible service!,2,31-01-2022,negative,FALSE,inactive
H042,Hotel 42,R09247,Not worth the price.,1,17-06-2022,negative,FALSE,active
H020,Hotel 20,R09248,Highly recommend this place.,5,03-10-2023,positive,TRUE,inactive
H006,Hotel 6,R09249,Terrible service!,2,27-09-2022,negative,TRUE,inactive
H029,Hotel 29,R09250,Room was dirty.,1,12-11-2022,negative,FALSE,inactive
H044,Hotel 44,R09251,Excellent service!,5,24-04-2022,positive,FALSE,active
H021,Hotel 21,R09252,Excellent service!,5,24-05-2023,positive,TRUE,inactive
H045,Hotel 45,R09253,It was okay.,3,26-03-2022,neutral,FALSE,inactive
H038,Hotel 38,R09254,Excellent service!,4,12-04-2023,positive,FALSE,active
H049,Hotel 49,R09255,Very clean and comfortable.,5,28-05-2022,positive,TRUE,active
H021,Hotel 21,R09256,Very clean and comfortable.,4,17-06-2023,positive,TRUE,inactive
H022,Hotel 22,R09257,Room was dirty.,1,20-01-2022,negative,FALSE,active
H022,Hotel 22,R09258,Very clean and comfortable.,5,04-12-2023,positive,TRUE,inactive
H023,Hotel 23,R09259,Could be better.,3,19-10-2022,neutral,FALSE,inactive
H046,Hotel 46,R09260,Very clean and comfortable.,5,24-06-2023,positive,FALSE,inactive
H050,Hotel 50,R09261,Terrible service!,1,03-08-2022,negative,TRUE,inactive
H017,Hotel 17,R09262,Could be better.,3,01-01-2022,neutral,TRUE,inactive
H024,Hotel 24,R09263,Average experience.,3,12-08-2023,neutral,TRUE,inactive
H030,Hotel 30,R09264,Average experience.,3,27-04-2022,neutral,FALSE,inactive
H050,Hotel 50,R09265,Highly recommend this place.,5,22-08-2023,positive,TRUE,inactive
H043,Hotel 43,R09266,It was okay.,3,03-08-2022,neutral,FALSE,inactive
H020,Hotel 20,R09267,Highly recommend this place.,4,27-02-2023,positive,TRUE,inactive
H044,Hotel 44,R09268,Highly recommend this place.,5,21-08-2022,positive,TRUE,active
H028,Hotel 28,R09269,Very clean and comfortable.,4,25-05-2023,positive,TRUE,active
H005,Hotel 5,R09270,Terrible service!,2,28-02-2022,negative,TRUE,active
H036,Hotel 36,R09271,Average experience.,3,02-10-2022,neutral,FALSE,active
H049,Hotel 49,R09272,Not worth the price.,2,09-09-2023,negative,FALSE,active
H008,Hotel 8,R09273,It was okay.,3,20-08-2023,neutral,TRUE,active
H034,Hotel 34,R09274,Not worth the price.,1,17-12-2023,negative,FALSE,inactive
H042,Hotel 42,R09275,Highly recommend this place.,5,09-12-2023,positive,TRUE,inactive
H005,Hotel 5,R09276,Could be better.,3,08-08-2022,neutral,TRUE,active
H039,Hotel 39,R09277,Not worth the price.,2,07-12-2023,negative,TRUE,inactive
H044,Hotel 44,R09278,Excellent service!,4,26-10-2022,positive,FALSE,inactive
H005,Hotel 5,R09279,Highly recommend this place.,5,23-12-2022,positive,TRUE,inactive
H049,Hotel 49,R09280,Not worth the price.,2,25-08-2023,negative,TRUE,inactive
H046,Hotel 46,R09281,Very clean and comfortable.,5,20-05-2023,positive,FALSE,active
H023,Hotel 23,R09282,Excellent service!,5,12-02-2022,positive,TRUE,inactive
H048,Hotel 48,R09283,Not worth the price.,2,18-08-2022,negative,TRUE,active
H032,Hotel 32,R09284,Could be better.,3,30-01-2022,neutral,TRUE,active
H039,Hotel 39,R09285,Highly recommend this place.,4,19-06-2023,positive,TRUE,inactive
H043,Hotel 43,R09286,Terrible service!,1,13-08-2023,negative,FALSE,inactive
H017,Hotel 17,R09287,Room was dirty.,2,26-05-2023,negative,TRUE,inactive
H049,Hotel 49,R09288,Not worth the price.,1,11-11-2022,negative,TRUE,inactive
H026,Hotel 26,R09289,Room was dirty.,1,08-12-2023,negative,FALSE,active
H003,Hotel 3,R09290,Average experience.,3,12-12-2022,neutral,TRUE,inactive
H011,Hotel 11,R09291,Terrible service!,2,27-07-2023,negative,TRUE,inactive
H009,Hotel 9,R09292,Very clean and comfortable.,4,22-09-2022,positive,TRUE,active
H039,Hotel 39,R09293,Terrible service!,1,18-05-2022,negative,FALSE,inactive
H029,Hotel 29,R09294,Highly recommend this place.,5,08-06-2023,positive,TRUE,active
H006,Hotel 6,R09295,Not worth the price.,2,11-06-2023,negative,FALSE,inactive
H010,Hotel 10,R09296,It was okay.,3,22-08-2022,neutral,FALSE,inactive
H032,Hotel 32,R09297,Very clean and comfortable.,5,12-04-2023,positive,TRUE,inactive
H017,Hotel 17,R09298,Not worth the price.,2,11-07-2022,negative,TRUE,inactive
H045,Hotel 45,R09299,It was okay.,3,20-04-2022,neutral,TRUE,active
H014,Hotel 14,R09300,Room was dirty.,2,14-12-2022,negative,TRUE,active
H029,Hotel 29,R09301,Average experience.,3,12-12-2022,neutral,TRUE,inactive
H003,Hotel 3,R09302,Excellent service!,4,08-06-2023,positive,TRUE,active
H035,Hotel 35,R09303,Terrible service!,2,06-10-2022,negative,TRUE,active
H031,Hotel 31,R09304,Not worth the price.,1,23-08-2023,negative,FALSE,active
H011,Hotel 11,R09305,Terrible service!,2,18-06-2023,negative,TRUE,inactive
H023,Hotel 23,R09306,It was okay.,3,16-11-2022,neutral,FALSE,inactive
H013,Hotel 13,R09307,Not worth the price.,2,06-01-2023,negative,FALSE,active
H028,Hotel 28,R09308,Not worth the price.,1,02-06-2023,negative,TRUE,active
H035,Hotel 35,R09309,Terrible service!,1,17-08-2023,negative,FALSE,inactive
H029,Hotel 29,R09310,Terrible service!,1,27-10-2023,negative,TRUE,active
H044,Hotel 44,R09311,Could be better.,3,22-09-2023,neutral,TRUE,active
H016,Hotel 16,R09312,Room was dirty.,1,02-05-2022,negative,FALSE,active
H015,Hotel 15,R09313,Very clean and comfortable.,5,08-10-2022,positive,TRUE,inactive
H038,Hotel 38,R09314,Very clean and comfortable.,5,06-11-2022,positive,FALSE,inactive
H027,Hotel 27,R09315,Excellent service!,5,20-09-2022,positive,FALSE,inactive
H004,Hotel 4,R09316,Could be better.,3,14-12-2023,neutral,FALSE,active
H002,Hotel 2,R09317,Highly recommend this place.,5,15-07-2023,positive,TRUE,inactive
H040,Hotel 40,R09318,Not worth the price.,1,03-06-2022,negative,FALSE,inactive
H020,Hotel 20,R09319,Very clean and comfortable.,4,20-06-2023,positive,TRUE,active
H004,Hotel 4,R09320,Average experience.,3,22-04-2023,neutral,FALSE,active
H001,Hotel 1,R09321,Not worth the price.,1,15-09-2023,negative,FALSE,active
H002,Hotel 2,R09322,Room was dirty.,2,05-03-2023,negative,TRUE,active
H045,Hotel 45,R09323,Excellent service!,5,17-12-2022,positive,TRUE,inactive
H011,Hotel 11,R09324,Room was dirty.,1,15-09-2023,negative,TRUE,inactive
H048,Hotel 48,R09325,Excellent service!,4,09-09-2023,positive,FALSE,active
H025,Hotel 25,R09326,Terrible service!,1,05-01-2023,negative,TRUE,inactive
H031,Hotel 31,R09327,Not worth the price.,1,16-07-2023,negative,FALSE,active
H013,Hotel 13,R09328,Not worth the price.,2,23-09-2023,negative,FALSE,active
H018,Hotel 18,R09329,Excellent service!,4,06-04-2022,positive,TRUE,inactive
H046,Hotel 46,R09330,Highly recommend this place.,4,13-11-2022,positive,FALSE,active
H039,Hotel 39,R09331,Average experience.,3,05-05-2023,neutral,FALSE,active
H011,Hotel 11,R09332,It was okay.,3,23-02-2022,neutral,FALSE,inactive
H021,Hotel 21,R09333,Excellent service!,4,18-01-2023,positive,TRUE,inactive
H044,Hotel 44,R09334,Very clean and comfortable.,5,01-05-2022,positive,FALSE,active
H036,Hotel 36,R09335,Room was dirty.,2,09-07-2022,negative,FALSE,inactive
H045,Hotel 45,R09336,Average experience.,3,06-10-2023,neutral,TRUE,inactive
H037,Hotel 37,R09337,Highly recommend this place.,5,11-05-2022,positive,TRUE,active
H025,Hotel 25,R09338,Room was dirty.,1,18-02-2022,negative,FALSE,active
H009,Hotel 9,R09339,Excellent service!,4,04-12-2022,positive,FALSE,active
H030,Hotel 30,R09340,Very clean and comfortable.,4,04-08-2022,positive,TRUE,active
H015,Hotel 15,R09341,Terrible service!,2,04-03-2023,negative,TRUE,active
H012,Hotel 12,R09342,Room was dirty.,2,30-10-2022,negative,FALSE,active
H026,Hotel 26,R09343,Room was dirty.,2,27-11-2023,negative,TRUE,active
H043,Hotel 43,R09344,Very clean and comfortable.,5,15-06-2022,positive,TRUE,inactive
H027,Hotel 27,R09345,Terrible service!,2,11-02-2023,negative,TRUE,active
H038,Hotel 38,R09346,Terrible service!,2,03-09-2023,negative,TRUE,active
H041,Hotel 41,R09347,Not worth the price.,1,10-11-2023,negative,TRUE,active
H043,Hotel 43,R09348,Terrible service!,1,11-05-2023,negative,FALSE,active
H034,Hotel 34,R09349,Terrible service!,1,28-12-2023,negative,FALSE,active
H001,Hotel 1,R09350,Average experience.,3,10-04-2022,neutral,FALSE,active
H016,Hotel 16,R09351,Room was dirty.,2,26-01-2022,negative,TRUE,active
H047,Hotel 47,R09352,Room was dirty.,2,17-09-2022,negative,TRUE,inactive
H002,Hotel 2,R09353,Very clean and comfortable.,5,28-10-2022,positive,FALSE,active
H049,Hotel 49,R09354,Highly recommend this place.,5,23-09-2023,positive,FALSE,active
H028,Hotel 28,R09355,Highly recommend this place.,4,06-06-2022,positive,TRUE,inactive
H033,Hotel 33,R09356,Excellent service!,5,10-03-2022,positive,TRUE,active
H023,Hotel 23,R09357,Excellent service!,4,07-07-2023,positive,FALSE,inactive
H049,Hotel 49,R09358,Terrible service!,2,03-05-2022,negative,FALSE,active
H014,Hotel 14,R09359,Not worth the price.,1,26-12-2022,negative,FALSE,active
H036,Hotel 36,R09360,Terrible service!,1,12-06-2023,negative,FALSE,active
H015,Hotel 15,R09361,Excellent service!,4,13-11-2022,positive,FALSE,active
H015,Hotel 15,R09362,Very clean and comfortable.,5,07-07-2022,positive,FALSE,inactive
H017,Hotel 17,R09363,Very clean and comfortable.,4,05-02-2022,positive,FALSE,inactive
H028,Hotel 28,R09364,Room was dirty.,1,05-08-2023,negative,FALSE,inactive
H004,Hotel 4,R09365,Not worth the price.,1,25-03-2023,negative,TRUE,active
H041,Hotel 41,R09366,Excellent service!,4,02-09-2022,positive,FALSE,active
H023,Hotel 23,R09367,Room was dirty.,2,16-07-2022,negative,FALSE,active
H035,Hotel 35,R09368,Terrible service!,1,28-11-2022,negative,FALSE,inactive
H013,Hotel 13,R09369,Very clean and comfortable.,5,20-04-2022,positive,FALSE,inactive
H016,Hotel 16,R09370,It was okay.,3,05-05-2023,neutral,TRUE,active
H035,Hotel 35,R09371,Could be better.,3,22-12-2022,neutral,TRUE,active
H018,Hotel 18,R09372,Not worth the price.,2,16-03-2023,negative,FALSE,active
H045,Hotel 45,R09373,Very clean and comfortable.,5,10-01-2023,positive,TRUE,inactive
H040,Hotel 40,R09374,Highly recommend this place.,4,17-09-2023,positive,TRUE,active
H030,Hotel 30,R09375,Very clean and comfortable.,5,10-12-2023,positive,TRUE,active
H049,Hotel 49,R09376,Terrible service!,2,11-04-2022,negative,TRUE,inactive
H007,Hotel 7,R09377,Highly recommend this place.,4,15-03-2022,positive,FALSE,inactive
H049,Hotel 49,R09378,Very clean and comfortable.,5,25-04-2022,positive,TRUE,active
H023,Hotel 23,R09379,Not worth the price.,2,16-04-2023,negative,TRUE,active
H026,Hotel 26,R09380,Highly recommend this place.,5,06-07-2022,positive,FALSE,inactive
H007,Hotel 7,R09381,Could be better.,3,06-01-2023,neutral,FALSE,active
H028,Hotel 28,R09382,Not worth the price.,1,11-05-2023,negative,FALSE,inactive
H014,Hotel 14,R09383,Could be better.,3,11-03-2023,neutral,TRUE,active
H040,Hotel 40,R09384,Very clean and comfortable.,5,06-09-2022,positive,FALSE,active
H019,Hotel 19,R09385,Room was dirty.,2,20-09-2023,negative,TRUE,inactive
H006,Hotel 6,R09386,Could be better.,3,31-07-2022,neutral,TRUE,inactive
